Ground Truth,Strategy 0,Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Strategy 8,Strategy 9
-1506.078815,-116.28967,-44.03836,-79.55897,-114.50965,-62.446884,-118.612915,-71.37261,-66.418304,-108.64342,-165.90112
-1491.7618,-35.72512,-40.38215,-122.72745,-49.06463,-72.10199,-61.550743,2.3794038,-71.74927,-52.050488,-95.06887
-1445.937659,-12.077813,-29.012873,-82.19248,-2.0396607,-64.491806,-63.410957,-12.096477,-76.067566,-50.48542,-74.708374
-1431.13844,-113.57333,-42.57604,-22.59681,-141.80304,-61.957756,-80.4885,-1.0569468,-46.549114,-94.52335,-149.35011
-1509.231857,-88.80669,-29.431278,-58.64898,-107.311,-37.244354,-93.383934,-59.785824,-50.274517,-101.99239,-144.40048
-1447.10605,-45.992783,-43.675972,-141.89064,-75.34958,-71.97097,-63.189354,1.8735076,-68.05426,-55.11912,-98.15901
-1491.234615,-44.86453,-0.54216087,-38.78827,-64.22392,2.4559672,-90.57414,-79.209305,-19.015812,-95.74036,-108.663605
-1435.785444,-104.90782,-41.126934,-24.677069,-128.22755,-56.11272,-70.924324,-11.091035,-51.514477,-95.844444,-152.00961
-1481.916416,-117.67194,-44.697784,-21.229055,-148.82451,-65.92535,-81.7812,2.034652,-49.50932,-99.26925,-156.18306
-1405.791398,-111.34703,-42.815895,-22.90194,-139.5784,-61.434566,-80.13234,-1.1760226,-47.85174,-93.59766,-147.93297
-1511.274196,-105.7064,-38.127808,-55.748085,-121.72285,-56.184437,-93.40392,-42.13308,-61.061718,-104.36744,-162.75864
-1494.022237,-11.0174055,-13.935785,-67.48851,2.179087,-49.991383,-83.61611,-45.816154,-94.385574,-55.772915,-27.211731
-1464.41389,-105.98778,-40.806126,-25.963144,-128.68803,-55.376484,-72.24521,-13.02684,-52.397125,-96.74102,-155.0357
-1404.116046,-111.01467,-41.649097,-22.009363,-138.88388,-60.282337,-78.79936,-1.2443023,-45.743122,-92.80431,-146.23495
-1460.386414,-103.14593,-38.942177,-41.89114,-121.50411,-54.313625,-82.60803,-31.032398,-56.93553,-100.25871,-156.00891
-1487.043062,-45.718845,-44.299797,-143.74924,-74.34194,-74.24904,-64.4784,1.9079663,-70.498505,-55.30087,-100.78848
-1470.014214,-46.083138,-2.1328096,-38.74758,-65.95471,-0.49384028,-89.09135,-76.12638,-20.950096,-96.65166,-109.50907
-1476.815805,-33.266758,-40.23375,-118.569786,-43.964325,-72.67844,-59.884857,2.7603648,-70.71118,-50.644196,-93.99536
-1500.45692,-10.546417,-24.849447,-84.89158,-6.707283,-62.230015,-56.082466,2.5954905,-70.53599,-44.18479,-77.66219
-1455.626003,-50.5749,-45.802124,-148.2823,-84.43623,-71.4789,-65.32586,2.144427,-67.11264,-60.098698,-99.83203
-1431.54375,-106.04222,-40.08773,-73.20614,-108.244156,-55.264175,-108.08098,-66.57896,-60.43316,-100.74761,-153.32231
-1504.048911,-17.175976,-20.64039,-82.78204,-9.594356,-54.261684,-78.10506,-32.13017,-85.86142,-53.745113,-45.961796
-1418.526222,-37.03737,-40.551468,-124.5521,-55.325123,-70.33145,-59.33895,2.0569544,-67.1433,-49.66844,-93.74509
-1433.595551,-113.74192,-43.126434,-23.27144,-142.21867,-62.787563,-81.32552,-0.9782566,-47.815536,-96.52858,-150.9055
-1442.076053,-43.443966,-0.52711713,-37.47939,-62.079464,2.388719,-87.35656,-76.82658,-18.41874,-92.34333,-105.05202
-1511.937944,-40.61028,-43.45239,-135.60004,-62.110085,-74.93448,-63.6317,2.0309553,-71.56228,-52.46285,-100.8381
-1475.889097,-106.60396,-43.674942,-71.64848,-109.038925,-47.831226,-108.18079,-73.54266,-61.94856,-103.429436,-150.26573
-1488.053402,-33.979782,-40.827347,-119.936226,-44.845917,-73.394775,-60.606174,2.5688179,-71.331436,-51.33419,-95.150375
-1456.346101,-13.447677,-26.054369,-86.383514,-11.48896,-60.954727,-56.1512,2.5381217,-68.95677,-43.507053,-77.995964
-1471.198273,-116.425125,-44.728985,-23.625612,-146.29593,-63.774883,-83.41458,-1.6711159,-49.57016,-97.60472,-154.27013
-1511.448039,-55.11104,-48.955956,-157.21745,-92.49492,-73.51982,-68.83431,2.27451,-69.33525,-64.79412,-104.13783
-1464.493432,-53.3011,-47.49751,-152.08093,-89.66932,-70.99864,-66.27259,2.298207,-67.08867,-62.85099,-100.72087
-1459.359335,-53.13079,-47.32734,-151.64589,-89.296936,-70.75044,-66.09816,2.374024,-66.91495,-62.689945,-100.39294
-1499.101273,-54.604225,-48.389523,-155.7774,-91.61397,-73.069244,-68.04722,2.2498415,-68.78746,-64.363556,-103.590034
-1427.542422,-51.530895,-45.976624,-146.71602,-85.70856,-69.23694,-65.16712,2.3277872,-66.355896,-60.54293,-97.73932
-1527.573875,-50.194958,-46.84929,-152.25955,-83.216576,-75.703766,-67.4305,2.2050724,-71.22535,-60.105045,-104.230865
-1330.108291,-28.462986,-34.17571,-101.57051,-34.736446,-64.49568,-53.6283,1.8376806,-64.45546,-45.962906,-82.16524
-1486.304324,-32.227467,-39.246193,-115.74344,-40.89477,-72.73971,-60.010464,2.6135027,-71.72669,-50.91587,-93.2771
-1470.506734,-45.087532,-1.7986871,-38.31727,-64.86672,0.55573386,-89.48913,-76.54665,-20.452253,-95.697,-108.660835
-1447.22103,-51.485176,-46.318996,-148.67831,-86.13627,-70.74772,-65.2018,2.8214717,-67.14019,-61.432667,-99.99354
-1520.527784,-37.259327,-43.030205,-129.15817,-53.286774,-75.383,-62.881,2.257735,-71.85089,-52.629543,-99.13917
-1473.270201,-53.77573,-47.789135,-152.7933,-89.50815,-71.53726,-66.66498,2.5401416,-67.438194,-62.91849,-101.87563
-1436.768766,-51.847866,-46.314236,-148.59637,-86.97942,-69.83286,-64.832726,2.4945142,-66.37167,-61.41442,-99.005135
-1416.512208,-42.223373,-41.589085,-135.03241,-68.21419,-70.534836,-60.914757,2.3575623,-67.37881,-51.809986,-95.82243
-1413.302503,-42.603493,-0.54106784,-36.728466,-60.707947,2.2864454,-85.55929,-75.28085,-18.066282,-90.40262,-102.83483
-1518.745465,-43.89204,-44.19856,-142.473,-70.40806,-75.51049,-64.79973,2.0125337,-72.156525,-54.189137,-102.65768
-1353.120494,-33.5128,-36.801147,-112.055016,-46.15348,-63.38818,-56.87758,2.1418083,-64.70285,-47.564674,-86.02469
-1463.543305,-53.403522,-47.499874,-152.0608,-89.6086,-70.9743,-66.55539,2.2689147,-67.237,-62.901962,-100.84175
-1485.906284,-15.862939,-28.620571,-89.59547,-14.996168,-65.445854,-57.857967,2.2574482,-72.37763,-47.188484,-81.90453
-1405.211194,-47.958725,-43.827374,-141.89659,-79.60055,-69.09191,-62.45087,2.5514162,-65.40538,-57.37755,-96.48961
-1511.758639,-36.98395,-42.820625,-128.1744,-52.71594,-74.814384,-62.480858,2.5583289,-71.51143,-52.846848,-98.16541
-1504.74054,-45.366337,-0.8747167,-38.956673,-65.24993,1.982103,-91.37246,-79.56472,-19.820633,-97.04681,-110.14304
-1427.663745,-29.272629,-36.13179,-106.80612,-36.373135,-69.04804,-57.73657,2.5014684,-70.39098,-49.242706,-87.790665
-1392.937309,-38.08833,-40.05697,-126.33715,-58.84271,-68.85139,-58.74788,2.2207024,-65.898575,-48.74989,-93.09314
-1428.279271,-43.09926,-0.48291552,-37.154385,-61.42042,2.3402336,-86.60301,-76.25229,-18.25902,-91.34376,-104.093925
-1432.858843,-39.844467,-40.928925,-132.02216,-63.752804,-71.415276,-60.368767,2.4124827,-69.133995,-51.209602,-96.61435
-1363.019688,-34.940464,-38.076084,-116.747604,-49.33048,-65.457214,-56.49399,1.5380226,-64.904625,-49.386623,-89.48233
-1457.90565,-53.131947,-47.268837,-151.47517,-89.247635,-70.70236,-66.03166,2.386079,-66.94655,-62.658707,-100.41111
-1449.438004,-24.70662,-33.81004,-97.98348,-27.998245,-68.417046,-58.97267,2.3623843,-73.36099,-48.97792,-86.952576
-1430.836736,-43.0174,-42.248142,-136.98666,-69.91548,-71.55244,-61.45013,2.5689123,-68.27965,-52.633144,-97.154755
-1498.139159,-54.598785,-48.589836,-155.83789,-91.80888,-72.72273,-68.03754,2.476169,-68.715385,-64.33661,-103.27583
-1489.225363,-11.129849,-14.008427,-67.17728,2.1964629,-49.849434,-83.39684,-45.65446,-93.97171,-55.29096,-27.08211
-1451.603346,-52.790173,-47.080463,-150.78032,-88.7612,-70.429214,-65.599236,2.6052825,-66.72267,-62.340187,-100.028175
-1375.358929,-35.797092,-39.036617,-120.732315,-53.0606,-68.16536,-57.354282,1.8368106,-64.7485,-47.774155,-90.96061
-1371.046615,-41.24184,-0.43245873,-35.512764,-58.77895,2.233425,-82.84538,-73.04012,-17.43311,-87.96915,-99.53686
-1462.441052,-46.72979,-44.243977,-143.88281,-76.86759,-72.78806,-63.90467,1.8863357,-68.63862,-56.001347,-99.30678
-1417.612574,-35.657444,-39.854774,-120.415535,-49.68076,-69.3804,-59.31185,1.5487483,-67.72164,-50.867867,-92.805
-1465.541591,-53.479916,-47.536007,-152.29372,-89.77691,-71.115776,-66.484436,2.3019636,-67.356,-63.037697,-100.9952
-1450.72613,-28.66807,-36.14495,-105.786766,-33.81096,-69.97362,-58.650814,2.4120338,-71.89293,-49.418278,-88.51865
-1400.735515,-51.168015,-45.530884,-145.52594,-86.00503,-68.080734,-63.1745,2.5697927,-64.630585,-60.481148,-96.775154
-1501.162721,-54.68615,-48.581997,-155.77737,-91.6012,-72.95686,-68.197075,2.7582586,-68.928246,-64.50189,-103.71763
-1504.474525,-11.040515,-13.963245,-67.866936,2.3253965,-50.259285,-84.19212,-46.20495,-94.95164,-55.943455,-27.237663
-1445.731484,-51.83923,-46.591633,-149.24477,-87.096855,-70.58235,-64.92599,2.62423,-66.881065,-61.405163,-99.60388
-1483.69628,-118.060814,-45.112034,-21.539576,-149.12563,-66.04692,-82.542244,1.9476417,-49.798916,-99.334366,-156.39093
-1429.384685,-43.094643,-0.51234233,-37.117886,-61.428905,2.366272,-86.66201,-76.23676,-18.252983,-91.53995,-104.11739
-1475.015893,-48.29972,-45.15995,-146.55473,-79.81345,-73.05815,-64.92066,1.9122396,-68.88402,-57.726467,-100.32347
-1426.764206,-39.71808,-41.56076,-128.82158,-59.670097,-68.61758,-60.46547,1.8974029,-67.956894,-52.138203,-95.655075
-1483.782065,-52.929688,-47.83642,-152.17569,-88.68125,-72.539474,-67.261116,2.9263713,-68.97703,-63.10042,-102.521515
-1377.850262,-29.392527,-35.903847,-105.91997,-36.67805,-67.17869,-55.76254,2.4457886,-66.67386,-47.503918,-85.502655
-1379.843176,-50.44552,-44.769413,-143.29445,-84.68385,-67.05944,-62.194267,2.5551388,-63.774204,-59.73407,-95.528564
-1500.92453,-54.74852,-48.76646,-155.92534,-91.88858,-72.876205,-68.149734,2.384413,-68.83927,-64.482315,-103.4939
-1425.216059,-52.18731,-46.18321,-148.04219,-87.28968,-69.336006,-64.9151,2.0874364,-65.12791,-61.142685,-98.23687
-1451.416237,-52.160053,-46.71514,-150.07806,-87.72598,-70.526146,-65.467995,2.514099,-66.872284,-61.78783,-99.81195
-1394.635944,-49.207214,-44.612576,-142.15892,-82.24995,-68.05437,-63.039093,2.4989648,-64.83473,-59.09114,-95.76363
-1396.817665,-88.64362,-35.829975,-52.500965,-101.592514,-33.745293,-89.070595,-61.915848,-52.02931,-96.97878,-131.2662
-1500.923145,-54.911526,-48.736412,-156.25188,-92.09345,-72.866135,-68.24777,2.183625,-68.798874,-64.391884,-103.33617
-1425.32479,-44.26125,-42.855984,-137.57661,-70.2982,-70.90815,-61.582745,1.8980259,-67.85931,-55.335674,-98.69599
-1456.535418,-52.976055,-47.210457,-151.33998,-89.146935,-70.61496,-65.91186,2.554651,-66.8569,-62.60371,-100.3043
-1365.255928,-27.320957,-34.152035,-99.75436,-32.124607,-65.98367,-55.232693,2.3416815,-68.06953,-47.00583,-83.66238
-1396.867717,-51.085777,-45.315067,-145.03004,-85.6609,-67.89413,-63.031483,2.60679,-64.66279,-60.558975,-96.80378
-1531.363807,-56.080147,-49.730865,-159.66298,-94.12771,-74.6364,-69.82464,2.2421792,-70.18267,-65.79509,-105.787636
-1470.000817,-11.296371,-13.8900175,-66.82474,2.0914044,-48.88678,-82.471825,-44.515156,-92.19151,-54.555298,-26.859282
-1438.274099,-36.053616,-40.755104,-123.609344,-52.568134,-71.05724,-59.292973,2.5790305,-68.28183,-49.93973,-94.60351
-1502.942734,-54.912125,-48.78562,-156.50981,-92.22546,-72.96763,-68.3464,2.4208505,-68.88566,-64.53032,-103.49195
-1258.663227,-54.363014,-16.18575,-29.75209,-80.54892,-10.274196,-62.250088,-39.722855,-34.82872,-83.66201,-107.43279
-1498.44947,-54.768116,-48.688175,-155.95879,-91.850235,-72.716484,-68.058334,2.2893026,-68.724,-64.295,-103.1404
-1398.626019,-109.21455,-41.569527,-21.798475,-137.82869,-61.43148,-76.89702,-0.75888455,-47.319027,-93.57885,-147.02339
-1472.163241,-53.56065,-47.71714,-152.92564,-90.0475,-71.34994,-66.81817,2.6202848,-67.52047,-63.245804,-101.302124
-1404.145503,-27.218096,-34.56327,-101.150665,-32.079082,-67.58929,-56.781826,2.1974552,-70.03412,-47.981506,-85.28292
-1423.407136,-52.047512,-46.195965,-147.83383,-87.2742,-69.19033,-64.263664,2.6528723,-65.84864,-61.553673,-98.570404
-1545.685528,-55.644703,-49.896923,-160.03741,-93.8007,-75.304474,-69.55867,2.9107358,-70.97695,-65.90814,-106.692116
-1422.254967,-51.726677,-46.094044,-147.45,-86.91754,-68.93038,-64.18299,2.6066806,-65.52527,-61.233475,-98.072266
-1424.605886,-36.599197,-40.58978,-124.26459,-54.420383,-70.52252,-58.93174,2.5632603,-67.62432,-49.621586,-94.2962
-1496.539812,-54.638515,-48.63154,-155.66345,-91.77013,-72.59779,-67.88211,2.0249062,-68.580475,-64.181725,-102.959274
-1333.590351,-80.09303,-33.545437,-43.36687,-97.14254,-30.240534,-78.15095,-50.99467,-48.648525,-93.078255,-124.14104
-1474.232094,-53.802803,-47.99947,-153.32396,-90.324615,-71.55393,-66.691475,2.5316792,-67.67477,-63.26489,-101.52478
-1391.856164,-40.44636,-41.42611,-129.34023,-63.46482,-68.19707,-59.611317,2.532293,-66.25668,-50.969593,-94.05794
-1494.878746,-54.606476,-48.48137,-155.26392,-91.597786,-72.67307,-68.02745,2.207318,-68.50745,-64.13683,-102.99508
-1193.921128,-36.472527,-0.35977846,-31.41802,-51.254086,1.811288,-72.52508,-64.205605,-15.322651,-76.034485,-86.75563
-1376.197949,-50.528324,-44.589798,-142.89276,-84.36903,-66.93486,-62.13224,2.5300715,-64.107864,-60.016163,-95.76078
-1552.147781,-54.209896,-49.466766,-158.00726,-90.972755,-75.86615,-69.40169,2.9709165,-71.852264,-65.21856,-106.63638
-1417.578217,-51.627544,-46.007763,-146.88812,-86.64951,-68.680725,-64.17793,2.6462286,-65.55297,-61.16194,-97.82803
-1399.024874,-13.553047,-15.558879,-68.83631,-3.175182,-47.311283,-77.97924,-38.866905,-85.80877,-52.26542,-31.425814
-1481.943333,-54.030334,-48.10596,-154.0375,-90.7907,-71.874886,-67.25548,2.2266967,-67.910484,-63.652637,-101.93359
-1393.200827,-58.67979,-17.370024,-34.282974,-89.27709,-10.6915455,-69.53486,-46.079666,-37.031845,-91.72259,-117.57045
-1448.837069,-52.954166,-47.21716,-150.61826,-88.83428,-70.399734,-65.43042,2.5335877,-66.6847,-62.28442,-99.89817
-1376.96592,-32.787178,-35.99297,-111.944954,-43.3422,-62.5748,-58.415344,1.6698945,-64.74678,-47.460144,-85.39645
-1483.650787,-54.03414,-48.129242,-154.121,-90.71655,-71.933266,-67.380714,2.5016615,-67.92319,-63.713547,-102.051025
-1196.244148,-36.568974,-0.2902687,-31.17801,-51.097008,1.7169755,-72.43217,-64.50759,-15.181356,-76.6885,-86.457565
-1339.059452,-49.434452,-43.324345,-138.91812,-82.043015,-65.16368,-60.535976,2.3998778,-62.879143,-58.87781,-93.504684
-1554.276677,-47.253582,-46.549168,-147.90872,-76.83482,-76.90671,-67.17683,2.9707315,-73.28224,-59.978123,-104.81774
-1411.19523,-10.974137,-13.495248,-64.396225,1.8791159,-46.852062,-79.01062,-42.125206,-88.14915,-52.29121,-26.106049
-1361.398788,-10.386732,-12.927789,-62.64514,1.7369341,-44.638844,-75.74713,-39.73615,-84.1454,-49.97675,-25.778168
-1406.338664,-51.37287,-45.634308,-145.92802,-86.17681,-68.314064,-63.44913,2.6100383,-64.95105,-60.723423,-97.27675
-11.04489657,-0.47922543,0.6783043,1.0449644,-1.7236212,1.4387072,0.8383247,0.5709421,-0.051828653,-3.3916578,1.2503662
-1458.678897,-50.49172,-45.864223,-146.7763,-83.98123,-71.059006,-65.456955,2.4199593,-67.78531,-60.51366,-99.02043
-1454.598438,-115.22768,-43.902195,-20.452808,-145.84303,-64.43642,-80.12994,2.3329632,-48.254383,-96.9098,-152.58167
-1445.651638,-52.703476,-46.8702,-150.0688,-88.48971,-70.11722,-65.34083,2.578713,-66.58937,-62.208767,-99.732735
-1327.547404,-11.925383,-23.539062,-77.77281,-9.780387,-56.15453,-50.110275,2.127788,-62.400314,-41.11917,-70.19328
-1408.748424,-51.590317,-45.66784,-146.19934,-86.29272,-68.43963,-63.63182,2.6162333,-65.4348,-61.12243,-97.76269
-1443.272489,-15.290449,-17.183039,-74.53233,-6.7424445,-49.547787,-79.05274,-37.807133,-87.39045,-53.972897,-34.479946
-1268.16959,-47.28913,-41.19652,-131.29166,-77.691795,-61.80052,-57.558243,2.2198336,-60.565697,-56.482296,-89.21841
-1406.257604,-10.587864,-13.291448,-64.32545,2.027262,-46.450268,-78.46437,-42.10387,-87.50044,-52.17239,-26.254036
-1369.774368,-50.132618,-44.454994,-142.27385,-84.098976,-66.597664,-61.751392,2.5274174,-63.365776,-59.336773,-94.88322
-4.255496224,-6.196377,-2.462468,2.3598933,-0.4870786,-3.2748265,-5.3524294,0.5921739,-16.829254,-12.851291,-10.492665
-1427.255018,-42.730106,-0.57912594,-37.047314,-61.337334,2.4335513,-86.42884,-75.84451,-18.302446,-91.68867,-103.957794
-1452.034107,-37.46321,-40.987305,-124.887184,-53.910423,-70.941284,-60.849,2.1188776,-68.662186,-51.707745,-94.34956
-1449.367683,-52.807648,-47.028587,-150.55838,-88.828964,-70.34142,-65.47553,2.629566,-66.72964,-62.368637,-100.02695
-1351.318223,-40.998352,-0.5507789,-35.321144,-57.977867,2.0425036,-81.91387,-72.42272,-17.317888,-86.39983,-98.21272
-1026.412878,-40.915165,-34.434723,-105.43597,-63.235332,-50.679436,-48.24394,1.6592889,-54.746094,-49.521576,-76.110306
-1428.84623,-52.23342,-46.30153,-148.27977,-87.487785,-69.32836,-64.54616,2.639046,-66.19655,-61.772568,-98.97737
-5.226577504,-9.272705,-4.326766,2.6986258,-0.9945851,-4.351526,-7.790549,0.33608717,-23.782404,-16.76861,-15.968319
-31.62408308,-4.3433514,-2.2115724,1.3216631,-0.003617253,-3.3670287,-5.87839,1.3248088,-15.923744,-12.054768,-11.852733
-1414.369692,-112.24138,-42.017628,-22.16481,-140.12949,-61.345314,-79.376175,-1.118938,-45.94962,-93.11686,-147.73032
-3.434529003,-11.40245,-4.8273554,2.6618304,-1.9057105,-4.1721187,-8.160634,-0.40947977,-25.494547,-17.881948,-17.44945
-1416.848019,-52.0091,-9.650518,-23.159422,-81.365105,1.0375737,-58.84214,-29.745558,-31.327904,-85.03583,-115.72113
-2.996949314,-4.807323,-1.9642869,2.4882095,0.6263931,-3.974451,-5.394794,0.6499891,-16.659527,-12.54515,-10.037093
-1400.19168,-51.264164,-45.401535,-145.31529,-85.814766,-67.9928,-63.14465,2.5701656,-64.91412,-60.65282,-97.129906
-1371.420869,-41.946342,-0.8395248,-36.08236,-59.509705,2.234144,-82.38764,-72.97873,-17.578371,-88.29423,-99.41415
-1045.170602,-40.37043,-34.2998,-107.46125,-64.0117,-51.207508,-48.342434,1.9102355,-53.37536,-49.12126,-75.80173
-1381.336442,-50.742393,-44.7188,-143.34578,-84.636696,-67.122574,-62.365955,2.4810855,-64.42123,-60.236786,-96.1295
-1376.638574,-49.80957,-9.242318,-31.543983,-74.79412,2.010978,-70.34861,-48.282963,-28.385277,-87.24263,-109.76588
-1436.466702,-105.79555,-39.6847,-18.008045,-138.52434,-55.926296,-73.807594,-1.9366448,-44.63827,-92.4351,-146.79973
-1453.337932,-115.066315,-43.203438,-22.720516,-144.05594,-62.903973,-81.59509,-1.135818,-47.26503,-95.925896,-151.73363
-1251.019006,-68.29198,-25.696638,-36.07875,-86.64692,-20.23502,-66.597336,-44.690228,-39.53312,-82.5791,-111.38958
-1401.329064,-49.963017,-44.9064,-144.46002,-83.5267,-68.267006,-62.933876,2.0156164,-64.93849,-60.28301,-96.85239
-36.07760634,-0.89456373,0.53074557,-0.21205911,0.57413524,-0.30814847,0.020011673,-5.638193,1.9699242,-7.2075124,-0.049397513
-1397.14527,-51.399487,-45.434395,-144.70317,-85.37586,-67.75534,-63.827972,2.5990975,-65.31696,-60.938366,-97.08891
-1339.081698,-44.1647,-4.2487636,-33.874626,-63.552757,1.7954035,-76.733665,-64.62225,-20.630386,-85.426155,-99.557625
-1056.313866,-40.94308,-34.89476,-108.50428,-64.66377,-51.865044,-49.073395,2.0169752,-54.38243,-49.7928,-76.9607
-1350.614944,-49.80445,-43.715103,-140.10374,-82.73836,-65.6946,-61.045666,2.4167595,-63.3432,-59.238987,-94.24779
-1372.433396,-50.963272,-9.430661,-22.704733,-78.35738,1.4451082,-57.59333,-29.60832,-30.09738,-81.75751,-111.61745
-1359.855513,-106.371025,-39.72368,-22.096825,-132.82669,-57.212936,-76.32341,-3.169959,-43.588062,-90.196495,-140.34949
-1430.010837,-112.87426,-42.278797,-22.521149,-141.30266,-61.604603,-80.27526,-1.4214107,-46.354618,-94.441826,-148.95169
-1287.018973,-39.93388,-0.79516613,-33.99844,-55.74618,1.8103058,-77.970474,-68.560616,-16.668095,-82.78257,-93.81254
-1376.382027,-41.82504,-0.74498904,-36.03578,-59.361195,2.2186203,-83.13022,-73.280624,-17.44227,-88.57684,-100.083206
-28.62265376,-1.1184005,0.8764015,0.51040715,0.7292979,-0.738678,0.13228543,-5.6122613,1.8034246,-6.56767,0.45597985
-19.36236681,-10.159904,-3.9608734,2.207738,-1.062608,-3.8972812,-8.502029,0.34893286,-25.176517,-17.874086,-18.463486
-1363.142861,-105.89787,-40.355896,-18.089699,-134.78973,-58.44792,-73.42245,2.3989227,-44.38111,-90.04292,-141.55142
-4.678425802,-4.30179,-1.7248299,2.4775321,0.87860256,-3.9652088,-5.2057137,0.8458353,-16.288946,-12.328461,-9.721586
-1179.659893,-44.384403,-38.39587,-121.85523,-72.20259,-57.66776,-53.842194,2.062672,-57.529064,-53.46978,-83.67715
-1307.824718,-71.44175,-24.40365,-9.385881,-101.78243,-26.209517,-48.232162,-6.37767,-38.32272,-78.3288,-125.63367
-1477.117324,-116.720314,-43.985023,-22.527185,-146.74603,-63.993023,-82.505,-0.0760072,-48.53201,-98.33268,-154.49486
-1438.206305,-113.92611,-42.758217,-22.386196,-142.54938,-62.17692,-80.644905,-1.0693318,-46.74557,-94.833694,-150.07898
-1071.703418,-37.22451,-2.8397305,-30.212973,-48.54802,-1.606949,-65.22477,-56.884407,-15.75333,-70.22906,-79.5822
-1426.411066,-51.015236,-45.60165,-147.21335,-84.88567,-69.7615,-63.803165,2.0863397,-65.73202,-61.520603,-99.24198
-760.3253662,-55.08381,-20.214891,-12.538617,-68.769936,-27.368345,-41.20272,-7.2803144,-22.51804,-51.982395,-74.463005
-23.01056983,-0.9576157,-0.20479085,0.8636843,1.1237177,-3.608273,-4.5525746,1.8264097,-11.059226,-9.838794,-8.333973
